SAMPLE_ID,READ1_PATH_FASTQC_REPORT,FASTQC_VERSION,READ1_N_READS_SEQUENCED,READ1_SEQUENCING_READ_LENGTH,READ1_GC,READ1_PER_BASE_SEQUENCE_QUALITY,READ1_PER_TILE_SEQUENCE_QUALITY,READ1_PER_BASE_SEQUENCE_CONTENT,READ1_PER_SEQUENCE_GC_CONTENT,READ1_PER_BASE_N_CONTENT,READ1_SEQUENCE_DUPLICATION_LEVELS,READ1_DEDUPLICATED_PERCENTAGE,READ1_OVERREPRESENTED_SEQUENCES,READ1_ADAPTER_CONTENT,READ1_KMER_CONTENT,READ2_PATH_FASTQC_REPORT,READ2_N_READS_SEQUENCED,READ2_SEQUENCING_READ_LENGTH,READ2_GC,READ2_PER_BASE_SEQUENCE_QUALITY,READ2_PER_TILE_SEQUENCE_QUALITY,READ2_PER_BASE_SEQUENCE_CONTENT,READ2_PER_SEQUENCE_GC_CONTENT,READ2_PER_BASE_N_CONTENT,READ2_SEQUENCE_DUPLICATION_LEVELS,READ2_DEDUPLICATED_PERCENTAGE,READ2_OVERREPRESENTED_SEQUENCES,READ2_ADAPTER_CONTENT,READ2_KMER_CONTENT,READ1_READ_LENGTH,READ2_READ_LENGTH
c95c3766e_dc9651655,/users/project/4DGenome/sequencing/2016-09-08/fastqc/c95c3766e_dc9651655_read1_fastqc/fastqc_data.txt,0.11.2,14321502,,45,pass,pass,warn,fail,pass,pass,94.25949167346582,fail,pass,fail,/users/project/4DGenome/sequencing/2016-09-08/fastqc/c95c3766e_dc9651655_read2_fastqc/fastqc_data.txt,14321502,,43,pass,pass,warn,warn,pass,pass,97.78533652148062,pass,pass,fail,75,75
cb6b65581_dc9651655,/users/project/4DGenome/sequencing/2016-09-08/fastqc/cb6b65581_dc9651655_read1_fastqc/fastqc_data.txt,0.11.2,13257267,,47,pass,pass,warn,fail,pass,pass,92.54719707759168,fail,pass,fail,/users/project/4DGenome/sequencing/2016-09-08/fastqc/cb6b65581_dc9651655_read2_fastqc/fastqc_data.txt,13257267,,44,pass,pass,warn,warn,pass,pass,97.73916739090566,warn,pass,fail,75,75
4a13fb79e_dc9651655,/users/project/4DGenome/sequencing/2016-09-08/fastqc/4a13fb79e_dc9651655_read1_fastqc/fastqc_data.txt,0.11.2,12041695,,46,pass,pass,warn,fail,pass,pass,93.21264058704581,fail,pass,fail,/users/project/4DGenome/sequencing/2016-09-08/fastqc/4a13fb79e_dc9651655_read2_fastqc/fastqc_data.txt,12041695,,44,pass,pass,warn,warn,pass,pass,97.76187169905998,warn,pass,fail,75,75
PRL_1,/users/project/4DGenome/sequencing/2016-09-08/fastqc/PRL_1_read1_fastqc/fastqc_data.txt,0.11.2,23123332,,44,pass,pass,warn,warn,pass,pass,87.08136285794313,fail,pass,fail,/users/project/4DGenome/sequencing/2016-09-08/fastqc/PRL_1_read2_fastqc/fastqc_data.txt,23123332,,43,pass,pass,warn,warn,pass,pass,91.68998511047401,warn,pass,fail,75,75
1317ef052_dc9651655,/users/project/4DGenome/sequencing/2016-09-08/fastqc/1317ef052_dc9651655_read1_fastqc/fastqc_data.txt,0.11.2,26960431,,42,pass,pass,fail,warn,pass,pass,95.9415839985991,warn,pass,fail,/users/project/4DGenome/sequencing/2016-09-08/fastqc/1317ef052_dc9651655_read2_fastqc/fastqc_data.txt,26960431,,41,pass,pass,fail,pass,pass,pass,97.45812791077529,pass,pass,fail,75,75
PRL_3,/users/project/4DGenome/sequencing/2016-09-08/fastqc/PRL_3_read1_fastqc/fastqc_data.txt,0.11.2,41415162,,42,pass,pass,warn,pass,pass,pass,85.495235518735,warn,pass,fail,/users/project/4DGenome/sequencing/2016-09-08/fastqc/PRL_3_read2_fastqc/fastqc_data.txt,41415162,,42,pass,pass,warn,warn,pass,pass,89.15020921146032,pass,pass,fail,75,75
PRL_2,/users/project/4DGenome/sequencing/2016-09-08/fastqc/PRL_2_read1_fastqc/fastqc_data.txt,0.11.2,41411776,,43,pass,pass,warn,warn,pass,pass,86.81032081022832,warn,pass,fail,/users/project/4DGenome/sequencing/2016-09-08/fastqc/PRL_2_read2_fastqc/fastqc_data.txt,41411776,,42,pass,pass,warn,pass,pass,pass,90.13102227009001,pass,pass,fail,75,75
149cadb03_f708c2c20,/users/project/4DGenome/sequencing/2016-09-02/fastqc/149cadb03_f708c2c20_read1_fastqc/fastqc_data.txt,0.11.2,295965102,,41,pass,fail,fail,pass,pass,pass,80.48702497457721,pass,pass,fail,/users/project/4DGenome/sequencing/2016-09-02/fastqc/149cadb03_f708c2c20_read2_fastqc/fastqc_data.txt,295965102,,41,pass,fail,fail,pass,pass,pass,85.95263914150625,pass,pass,fail,75,75
66950b082_f708c2c20,/users/project/4DGenome/sequencing/2016-09-02/fastqc/66950b082_f708c2c20_read1_fastqc/fastqc_data.txt,0.11.2,299410480,,41,pass,warn,fail,pass,pass,pass,80.3345945621501,pass,pass,fail,/users/project/4DGenome/sequencing/2016-09-02/fastqc/66950b082_f708c2c20_read2_fastqc/fastqc_data.txt,299410480,,41,pass,warn,fail,pass,pass,pass,80.81611316056704,pass,pass,fail,75,75
b3d493e12_f708c2c20,/users/project/4DGenome/sequencing/2016-09-02/fastqc/b3d493e12_f708c2c20_read1_fastqc/fastqc_data.txt,0.11.2,301152815,,41,pass,warn,fail,pass,pass,pass,84.04680147280487,pass,pass,fail,/users/project/4DGenome/sequencing/2016-09-02/fastqc/b3d493e12_f708c2c20_read2_fastqc/fastqc_data.txt,301152815,,41,pass,fail,fail,pass,pass,pass,84.08421985555243,pass,pass,fail,75,75
dc3a1e069_f708c2c20,/users/project/4DGenome/sequencing/2016-09-02/fastqc/dc3a1e069_f708c2c20_read1_fastqc/fastqc_data.txt,0.11.2,323754115,,41,pass,warn,fail,pass,pass,pass,80.9508466277179,pass,pass,fail,/users/project/4DGenome/sequencing/2016-09-02/fastqc/dc3a1e069_f708c2c20_read2_fastqc/fastqc_data.txt,323754115,,41,pass,warn,fail,pass,pass,pass,79.3771487670275,pass,pass,fail,75,75
ALA_2,/users/project/4DGenome/sequencing/2016-09-27/fastqc/ALA_2_read1_fastqc/fastqc_data.txt,0.11.2,33508082,,42,pass,pass,warn,warn,pass,pass,96.4990288060994,warn,pass,fail,/users/project/4DGenome/sequencing/2016-09-27/fastqc/ALA_2_read2_fastqc/fastqc_data.txt,33508082,,41,pass,pass,warn,pass,pass,pass,97.02974847058687,pass,pass,fail,75,75
ALA_1,/users/project/4DGenome/sequencing/2016-09-27/fastqc/ALA_1_read1_fastqc/fastqc_data.txt,0.11.2,45492569,,43,pass,pass,warn,warn,pass,pass,95.32848667667776,warn,pass,fail,/users/project/4DGenome/sequencing/2016-09-27/fastqc/ALA_1_read2_fastqc/fastqc_data.txt,45492569,,42,pass,pass,warn,warn,pass,pass,96.25548716892204,warn,pass,fail,75,75
ALA_3,/users/project/4DGenome/sequencing/2016-09-27/fastqc/ALA_3_read1_fastqc/fastqc_data.txt,0.11.2,68301849,,43,pass,pass,warn,pass,pass,pass,94.50643659583781,warn,pass,fail,/users/project/4DGenome/sequencing/2016-09-27/fastqc/ALA_3_read2_fastqc/fastqc_data.txt,68301849,,43,pass,pass,warn,pass,pass,pass,95.7508570978413,warn,pass,fail,75,75
LDC_11,/users/project/4DGenome/sequencing/2016-10-10/fastqc/LDC_11_read1_fastqc/fastqc_data.txt,0.11.2,409474920,,42,pass,pass,fail,pass,pass,pass,88.01667091830197,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-10/fastqc/LDC_11_read2_fastqc/fastqc_data.txt,409474920,,42,pass,warn,fail,pass,pass,pass,83.85486744433611,pass,pass,fail,75,75
LDC_10,/users/project/4DGenome/sequencing/2016-10-10/fastqc/LDC_10_read1_fastqc/fastqc_data.txt,0.11.2,420014398,,42,pass,pass,fail,pass,pass,pass,86.63824414054888,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-10/fastqc/LDC_10_read2_fastqc/fastqc_data.txt,420014398,,42,pass,warn,fail,pass,pass,pass,82.18066331541833,pass,pass,fail,75,75
LDC_12,/users/project/4DGenome/sequencing/2016-10-10/fastqc/LDC_12_read1_fastqc/fastqc_data.txt,0.11.2,432877013,,42,pass,warn,fail,pass,pass,pass,89.98271259915602,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-10/fastqc/LDC_12_read2_fastqc/fastqc_data.txt,432877013,,42,pass,fail,fail,pass,pass,pass,87.10106900460288,pass,pass,fail,75,75
LDC_9,/users/project/4DGenome/sequencing/2016-10-10/fastqc/LDC_9_read1_fastqc/fastqc_data.txt,0.11.2,433213572,,41,pass,warn,fail,pass,pass,pass,86.46570362721863,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-10/fastqc/LDC_9_read2_fastqc/fastqc_data.txt,433213572,,42,pass,pass,fail,pass,pass,pass,82.58364616754774,pass,pass,fail,75,75
LDC_13,/users/project/4DGenome/sequencing/2016-10-14/fastqc/LDC_13_read1_fastqc/fastqc_data.txt,0.11.2,210642869,,43,pass,pass,warn,pass,pass,pass,80.71096080832045,warn,warn,fail,/users/project/4DGenome/sequencing/2016-10-14/fastqc/LDC_13_read2_fastqc/fastqc_data.txt,210642869,,44,pass,warn,fail,pass,pass,pass,72.01027051895723,pass,warn,fail,75,75
LDC_15,/users/project/4DGenome/sequencing/2016-10-14/fastqc/LDC_15_read1_fastqc/fastqc_data.txt,0.11.2,311855114,,42,pass,warn,fail,pass,pass,warn,68.9682691300401,warn,pass,fail,/users/project/4DGenome/sequencing/2016-10-14/fastqc/LDC_15_read2_fastqc/fastqc_data.txt,311855114,,42,pass,pass,fail,pass,pass,warn,64.21348356657414,pass,pass,fail,75,75
LDC_17,/users/project/4DGenome/sequencing/2016-10-14/fastqc/LDC_17_read1_fastqc/fastqc_data.txt,0.11.2,383369647,,42,pass,warn,fail,pass,pass,pass,84.92210082441424,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-14/fastqc/LDC_17_read2_fastqc/fastqc_data.txt,383369647,,42,pass,fail,fail,pass,pass,pass,87.91125339346141,pass,pass,fail,75,75
LDC_14,/users/project/4DGenome/sequencing/2016-10-14/fastqc/LDC_14_read1_fastqc/fastqc_data.txt,0.11.2,235318767,,43,pass,fail,fail,pass,pass,pass,82.32853666287704,warn,warn,fail,/users/project/4DGenome/sequencing/2016-10-14/fastqc/LDC_14_read2_fastqc/fastqc_data.txt,235318767,,43,pass,warn,fail,pass,pass,pass,73.0361192750127,pass,warn,fail,75,75
LDC_16,/users/project/4DGenome/sequencing/2016-10-14/fastqc/LDC_16_read1_fastqc/fastqc_data.txt,0.11.2,465352198,,42,pass,warn,warn,pass,pass,pass,86.4000416375923,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-14/fastqc/LDC_16_read2_fastqc/fastqc_data.txt,465352198,,42,pass,pass,warn,pass,pass,pass,84.81373045747027,pass,pass,fail,75,75
a99f4621b_c616a3c39,/users/project/4DGenome/sequencing/2016-10-17/fastqc/a99f4621b_c616a3c39_read1_fastqc/fastqc_data.txt,0.11.2,32324954,,46,pass,fail,fail,pass,pass,warn,66.21810008957021,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-17/fastqc/a99f4621b_c616a3c39_read2_fastqc/fastqc_data.txt,32324954,,46,pass,warn,fail,pass,pass,warn,60.63841341312991,pass,pass,fail,75,75
1618f57a8_c616a3c39,/users/project/4DGenome/sequencing/2016-10-17/fastqc/1618f57a8_c616a3c39_read1_fastqc/fastqc_data.txt,0.11.2,13510921,,47,pass,fail,fail,pass,pass,warn,66.92161407913356,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-17/fastqc/1618f57a8_c616a3c39_read2_fastqc/fastqc_data.txt,13510921,,47,pass,warn,fail,pass,pass,warn,62.09468285390365,pass,pass,fail,75,75
ab7537068_c616a3c39,/users/project/4DGenome/sequencing/2016-10-17/fastqc/ab7537068_c616a3c39_read1_fastqc/fastqc_data.txt,0.11.2,23586006,,46,pass,fail,fail,pass,pass,warn,65.11354630028156,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-17/fastqc/ab7537068_c616a3c39_read2_fastqc/fastqc_data.txt,23586006,,46,pass,warn,fail,pass,pass,warn,58.211658092346994,pass,pass,fail,75,75
e4aa8d54f_c616a3c39,/users/project/4DGenome/sequencing/2016-10-17/fastqc/e4aa8d54f_c616a3c39_read1_fastqc/fastqc_data.txt,0.11.2,22565634,,46,pass,fail,fail,pass,pass,warn,66.34161048654735,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-17/fastqc/e4aa8d54f_c616a3c39_read2_fastqc/fastqc_data.txt,22565634,,46,pass,warn,fail,pass,pass,warn,60.263523177919076,pass,pass,fail,75,75
dc3a1e069_76645c0d4,/users/project/4DGenome/sequencing/2016-10-17/fastqc/dc3a1e069_76645c0d4_read1_fastqc/fastqc_data.txt,0.11.2,32053971,,46,pass,fail,warn,pass,pass,warn,65.90738851573585,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-17/fastqc/dc3a1e069_76645c0d4_read2_fastqc/fastqc_data.txt,32053971,,46,pass,warn,warn,pass,pass,warn,58.72445622456583,pass,pass,fail,75,75
dc3a1e069_c927fe6eb,/users/project/4DGenome/sequencing/2016-10-17/fastqc/dc3a1e069_c927fe6eb_read1_fastqc/fastqc_data.txt,0.11.2,45875671,,46,pass,fail,fail,pass,pass,warn,65.71444069687989,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-17/fastqc/dc3a1e069_c927fe6eb_read2_fastqc/fastqc_data.txt,45875671,,46,pass,warn,fail,pass,pass,warn,56.49339541952026,pass,pass,fail,75,75
e22e868a9_c616a3c39,/users/project/4DGenome/sequencing/2016-10-17/fastqc/e22e868a9_c616a3c39_read1_fastqc/fastqc_data.txt,0.11.2,73478823,,45,pass,fail,fail,pass,pass,warn,63.35960776043324,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-17/fastqc/e22e868a9_c616a3c39_read2_fastqc/fastqc_data.txt,73478823,,45,pass,warn,fail,pass,pass,warn,50.796243289350905,pass,pass,fail,75,75
55205cae2_801f50efb,/users/project/4DGenome/sequencing/2016-10-17/fastqc/55205cae2_801f50efb_read1_fastqc/fastqc_data.txt,0.11.2,223810978,,43,pass,fail,warn,pass,pass,pass,89.69540191306909,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-17/fastqc/55205cae2_801f50efb_read2_fastqc/fastqc_data.txt,223810978,,43,pass,warn,warn,pass,pass,pass,83.84824368961856,pass,pass,fail,75,75
4a13fb79e_801f50efb,/users/project/4DGenome/sequencing/2016-10-17/fastqc/4a13fb79e_801f50efb_read1_fastqc/fastqc_data.txt,0.11.2,197019869,,43,pass,pass,warn,pass,pass,pass,91.27496168848053,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-17/fastqc/4a13fb79e_801f50efb_read2_fastqc/fastqc_data.txt,197019869,,43,pass,warn,warn,pass,pass,pass,87.02322038765804,pass,pass,fail,75,75
cb6b65581_801f50efb,/users/project/4DGenome/sequencing/2016-10-17/fastqc/cb6b65581_801f50efb_read1_fastqc/fastqc_data.txt,0.11.2,198269481,,43,pass,pass,warn,pass,pass,pass,92.00785259115861,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-17/fastqc/cb6b65581_801f50efb_read2_fastqc/fastqc_data.txt,198269481,,43,pass,warn,warn,pass,pass,pass,89.64751364758855,pass,pass,fail,75,75
2857c7892_ad0df5061,/users/project/4DGenome/sequencing/2016-10-17/fastqc/2857c7892_ad0df5061_read1_fastqc/fastqc_data.txt,0.11.2,274181201,,42,pass,fail,warn,pass,pass,pass,89.6635300844914,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-17/fastqc/2857c7892_ad0df5061_read2_fastqc/fastqc_data.txt,274181201,,42,pass,warn,warn,pass,pass,pass,74.85524796686266,pass,pass,fail,75,75
1317ef052_801f50efb,/users/project/4DGenome/sequencing/2016-10-17/fastqc/1317ef052_801f50efb_read1_fastqc/fastqc_data.txt,0.11.2,275509077,,41,pass,fail,fail,pass,pass,pass,93.91628679596573,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-17/fastqc/1317ef052_801f50efb_read2_fastqc/fastqc_data.txt,275509077,,41,pass,warn,fail,pass,pass,pass,86.14478956133584,pass,pass,fail,75,75
7d9bbf696_ad0df5061,/users/project/4DGenome/sequencing/2016-10-17/fastqc/7d9bbf696_ad0df5061_read1_fastqc/fastqc_data.txt,0.11.2,292507811,,42,pass,warn,warn,pass,pass,pass,89.39378861005606,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-17/fastqc/7d9bbf696_ad0df5061_read2_fastqc/fastqc_data.txt,292507811,,42,pass,warn,warn,pass,pass,pass,76.89401905307484,pass,pass,fail,75,75
36c337b3a_ad0df5061,/users/project/4DGenome/sequencing/2016-10-17/fastqc/36c337b3a_ad0df5061_read1_fastqc/fastqc_data.txt,0.11.2,306584954,,41,pass,warn,warn,pass,pass,pass,91.37877115385756,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-17/fastqc/36c337b3a_ad0df5061_read2_fastqc/fastqc_data.txt,306584954,,42,pass,pass,warn,pass,pass,pass,77.95128973524909,pass,pass,fail,75,75
CAR_4,/users/project/4DGenome/sequencing/2016-10-27/fastqc/CAR_4_read1_fastqc/fastqc_data.txt,0.11.2,14011677,,46,pass,pass,warn,fail,pass,pass,89.22623082568387,fail,pass,fail,/users/project/4DGenome/sequencing/2016-10-27/fastqc/CAR_4_read2_fastqc/fastqc_data.txt,14011677,,44,pass,pass,warn,fail,pass,pass,95.89514030506987,warn,pass,fail,75,75
CAR_1,/users/project/4DGenome/sequencing/2016-10-27/fastqc/CAR_1_read1_fastqc/fastqc_data.txt,0.11.2,14326256,,48,pass,pass,warn,fail,pass,pass,87.52745664020661,fail,pass,fail,/users/project/4DGenome/sequencing/2016-10-27/fastqc/CAR_1_read2_fastqc/fastqc_data.txt,14326256,,45,pass,pass,warn,fail,pass,pass,96.32147632174146,warn,pass,fail,75,75
CAR_2,/users/project/4DGenome/sequencing/2016-10-27/fastqc/CAR_2_read1_fastqc/fastqc_data.txt,0.11.2,23771432,,43,pass,pass,warn,warn,pass,pass,95.65486766705982,fail,pass,warn,/users/project/4DGenome/sequencing/2016-10-27/fastqc/CAR_2_read2_fastqc/fastqc_data.txt,23771432,,42,pass,pass,warn,warn,pass,pass,97.08939933066478,pass,pass,fail,75,75
CAR_3,/users/project/4DGenome/sequencing/2016-10-27/fastqc/CAR_3_read1_fastqc/fastqc_data.txt,0.11.2,34553009,,42,pass,pass,warn,warn,pass,pass,94.75915591142964,warn,pass,fail,/users/project/4DGenome/sequencing/2016-10-27/fastqc/CAR_3_read2_fastqc/fastqc_data.txt,34553009,,42,pass,pass,warn,pass,pass,pass,96.16810164028252,pass,pass,fail,75,75
9a7c4a68d_20d350f24,/users/project/4DGenome/sequencing/2016-10-31/fastqc/9a7c4a68d_20d350f24_read1_fastqc/fastqc_data.txt,0.11.2,27186802,,44,pass,pass,fail,pass,pass,pass,89.01424184902443,warn,pass,fail,/users/project/4DGenome/sequencing/2016-10-31/fastqc/9a7c4a68d_20d350f24_read2_fastqc/fastqc_data.txt,27186802,,44,pass,pass,fail,pass,pass,pass,91.79235963576123,warn,pass,fail,75,75
e22e868a9_464ec7e76,/users/project/4DGenome/sequencing/2016-10-31/fastqc/e22e868a9_464ec7e76_read1_fastqc/fastqc_data.txt,0.11.2,28771735,,43,pass,pass,fail,pass,pass,pass,95.60732615092418,warn,pass,fail,/users/project/4DGenome/sequencing/2016-10-31/fastqc/e22e868a9_464ec7e76_read2_fastqc/fastqc_data.txt,28771735,,43,pass,pass,fail,warn,pass,pass,96.687020069945,warn,pass,fail,75,75
dc3a1e069_20d350f24,/users/project/4DGenome/sequencing/2016-10-31/fastqc/dc3a1e069_20d350f24_read1_fastqc/fastqc_data.txt,0.11.2,31700472,,45,pass,pass,fail,pass,pass,pass,87.23103986609382,warn,pass,fail,/users/project/4DGenome/sequencing/2016-10-31/fastqc/dc3a1e069_20d350f24_read2_fastqc/fastqc_data.txt,31700472,,45,pass,pass,fail,pass,pass,pass,90.6298292312102,warn,pass,fail,75,75
b1913e6c1_20d350f24,/users/project/4DGenome/sequencing/2016-10-31/fastqc/b1913e6c1_20d350f24_read1_fastqc/fastqc_data.txt,0.11.2,33783352,,45,pass,pass,fail,pass,pass,pass,90.07254082734309,warn,pass,fail,/users/project/4DGenome/sequencing/2016-10-31/fastqc/b1913e6c1_20d350f24_read2_fastqc/fastqc_data.txt,33783352,,46,pass,pass,fail,pass,pass,pass,92.92541681786088,warn,pass,fail,75,75
dc3a1e069_8a65d91d8,/users/project/4DGenome/sequencing/2016-10-31/fastqc/dc3a1e069_8a65d91d8_read1_fastqc/fastqc_data.txt,0.11.2,36734330,,47,pass,pass,warn,pass,pass,pass,73.2232945018822,warn,pass,fail,/users/project/4DGenome/sequencing/2016-10-31/fastqc/dc3a1e069_8a65d91d8_read2_fastqc/fastqc_data.txt,36734330,,47,pass,pass,fail,pass,pass,pass,80.77371528893457,warn,pass,fail,75,75
dc3a1e069_04f8bf765,/users/project/4DGenome/sequencing/2016-10-31/fastqc/dc3a1e069_04f8bf765_read1_fastqc/fastqc_data.txt,0.11.2,39059119,,48,pass,pass,fail,fail,pass,pass,87.77784765429108,warn,pass,fail,/users/project/4DGenome/sequencing/2016-10-31/fastqc/dc3a1e069_04f8bf765_read2_fastqc/fastqc_data.txt,39059119,,48,pass,pass,fail,fail,pass,pass,90.4811284224533,warn,pass,fail,75,75
b1913e6c1_c64b85dae,/users/project/4DGenome/sequencing/2016-10-31/fastqc/b1913e6c1_c64b85dae_read1_fastqc/fastqc_data.txt,0.11.2,41031708,,46,pass,pass,fail,warn,pass,pass,91.14107773293233,warn,pass,fail,/users/project/4DGenome/sequencing/2016-10-31/fastqc/b1913e6c1_c64b85dae_read2_fastqc/fastqc_data.txt,41031708,,47,pass,pass,fail,warn,pass,pass,93.42581804914245,warn,pass,fail,75,75
e3300907f_20d350f24,/users/project/4DGenome/sequencing/2016-10-31/fastqc/e3300907f_20d350f24_read1_fastqc/fastqc_data.txt,0.11.2,43217722,,46,pass,pass,fail,warn,pass,pass,80.37905013174867,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-31/fastqc/e3300907f_20d350f24_read2_fastqc/fastqc_data.txt,43217722,,46,pass,pass,fail,warn,pass,pass,84.55114462839668,warn,pass,fail,75,75
dc3a1e069_8cb5a8f84,/users/project/4DGenome/sequencing/2016-10-31/fastqc/dc3a1e069_8cb5a8f84_read1_fastqc/fastqc_data.txt,0.11.2,43483799,,47,pass,pass,fail,pass,pass,pass,91.75480009196504,warn,pass,fail,/users/project/4DGenome/sequencing/2016-10-31/fastqc/dc3a1e069_8cb5a8f84_read2_fastqc/fastqc_data.txt,43483799,,47,pass,pass,fail,pass,pass,pass,93.1513594079446,warn,pass,fail,75,75
9a7c4a68d_04f8bf765,/users/project/4DGenome/sequencing/2016-10-31/fastqc/9a7c4a68d_04f8bf765_read1_fastqc/fastqc_data.txt,0.11.2,46650475,,46,pass,pass,fail,warn,pass,pass,89.49723950168237,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-31/fastqc/9a7c4a68d_04f8bf765_read2_fastqc/fastqc_data.txt,46650475,,46,pass,pass,fail,pass,pass,pass,91.52705888165201,warn,pass,fail,75,75
277b20412_39dddb8bc,/users/project/4DGenome/sequencing/2016-10-28/fastqc/277b20412_39dddb8bc_read1_fastqc/fastqc_data.txt,0.11.2,21563070,,46,pass,pass,warn,pass,pass,pass,95.7629600085326,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-28/fastqc/277b20412_39dddb8bc_read2_fastqc/fastqc_data.txt,21563070,,46,pass,pass,warn,pass,pass,pass,95.96832216353731,pass,pass,fail,75,75
277b20412_da99a5548,/users/project/4DGenome/sequencing/2016-10-28/fastqc/277b20412_da99a5548_read1_fastqc/fastqc_data.txt,0.11.2,72520072,,45,pass,pass,fail,pass,pass,pass,94.47353812068184,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-28/fastqc/277b20412_da99a5548_read2_fastqc/fastqc_data.txt,72520072,,45,pass,pass,fail,pass,pass,pass,94.8735507353917,pass,pass,fail,75,75
277b20412_34b05251a,/users/project/4DGenome/sequencing/2016-10-28/fastqc/277b20412_34b05251a_read1_fastqc/fastqc_data.txt,0.11.2,77120315,,45,pass,pass,fail,warn,pass,pass,94.80619734240607,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-28/fastqc/277b20412_34b05251a_read2_fastqc/fastqc_data.txt,77120315,,45,pass,pass,warn,pass,pass,pass,95.34516491429152,pass,pass,fail,75,75
277b20412_151d23e2a,/users/project/4DGenome/sequencing/2016-10-28/fastqc/277b20412_151d23e2a_read1_fastqc/fastqc_data.txt,0.11.2,86217998,,45,pass,pass,fail,pass,pass,pass,94.31734312472136,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-28/fastqc/277b20412_151d23e2a_read2_fastqc/fastqc_data.txt,86217998,,45,pass,pass,fail,pass,pass,pass,94.77088175024193,pass,pass,fail,75,75
277b20412_eb29766e1,/users/project/4DGenome/sequencing/2016-10-28/fastqc/277b20412_eb29766e1_read1_fastqc/fastqc_data.txt,0.11.2,94599032,,45,pass,pass,warn,warn,pass,pass,93.83098414437507,pass,pass,fail,/users/project/4DGenome/sequencing/2016-10-28/fastqc/277b20412_eb29766e1_read2_fastqc/fastqc_data.txt,94599032,,45,pass,pass,warn,warn,pass,pass,94.32649991034317,pass,pass,fail,75,75
PRL_5,/users/project/4DGenome/sequencing/2016-11-15/fastqc/PRL_5_read1_fastqc/fastqc_data.txt,0.11.2,102417178,,41,pass,pass,warn,warn,pass,pass,90.92278636848695,pass,pass,fail,/users/project/4DGenome/sequencing/2016-11-15/fastqc/PRL_5_read2_fastqc/fastqc_data.txt,102417178,,41,pass,pass,warn,pass,pass,pass,92.64499349909468,pass,pass,fail,75,75
PRL_6,/users/project/4DGenome/sequencing/2016-11-15/fastqc/PRL_6_read1_fastqc/fastqc_data.txt,0.11.2,123026848,,41,pass,pass,fail,pass,pass,pass,92.12214316001433,pass,pass,fail,/users/project/4DGenome/sequencing/2016-11-15/fastqc/PRL_6_read2_fastqc/fastqc_data.txt,123026848,,41,pass,pass,warn,pass,pass,pass,93.83508798030272,pass,pass,fail,75,75
PRL_4,/users/project/4DGenome/sequencing/2016-11-15/fastqc/PRL_4_read1_fastqc/fastqc_data.txt,0.11.2,116467286,,41,pass,pass,warn,warn,pass,pass,91.35905698894754,pass,pass,fail,/users/project/4DGenome/sequencing/2016-11-15/fastqc/PRL_4_read2_fastqc/fastqc_data.txt,116467286,,41,pass,pass,warn,pass,pass,pass,93.33102083394999,pass,pass,fail,75,75
dc3a1e069_7689525df,/users/project/4DGenome/sequencing/2016-11-19/fastqc/dc3a1e069_7689525df_read1_fastqc/fastqc_data.txt,0.11.2,58287871,,44,pass,pass,fail,pass,pass,pass,70.41783844520353,warn,pass,fail,/users/project/4DGenome/sequencing/2016-11-19/fastqc/dc3a1e069_7689525df_read2_fastqc/fastqc_data.txt,58287871,,45,pass,pass,fail,pass,pass,pass,72.03927269765795,warn,pass,fail,50,50
b1913e6c1_7689525df,/users/project/4DGenome/sequencing/2016-11-19/fastqc/b1913e6c1_7689525df_read1_fastqc/fastqc_data.txt,0.11.2,67298688,,45,pass,pass,fail,pass,pass,pass,74.10943310780111,warn,pass,fail,/users/project/4DGenome/sequencing/2016-11-19/fastqc/b1913e6c1_7689525df_read2_fastqc/fastqc_data.txt,67298688,,45,pass,pass,fail,pass,pass,pass,76.53001557451793,warn,pass,fail,50,50
